17-2023 04:34:07	253.615884247	0.000554884
17-2023 04:40:22	253.661944122	0.000184777
17-2023 04:46:36	253.619547272	0.000161575
17-2023 04:52:51	253.614107361	0.000268281
17-2023 04:59:05	253.647252197	0.000102441
17-2023 05:05:20	253.615939789	0.000232075
17-2023 05:11:34	253.652586975	0.000945709
17-2023 05:17:49	253.649320679	0.000520730
17-2023 05:24:03	253.585036163	0.000022470
17-2023 05:30:18	253.639731598	0.000346396
17-2023 05:36:32	253.633837128	0.000140215
17-2023 05:42:47	253.609725952	0.000022565
17-2023 05:49:01	253.639278870	0.000186227
17-2023 05:55:16	253.631528015	0.000140069
17-2023 06:01:31	253.612781982	0.000414240
17-2023 06:07:45	253.671233368	0.000504171
17-2023 06:14:00	253.593929596	0.000132956
17-2023 06:20:14	253.614334259	0.000718290
17-2023 06:26:29	253.676848297	0.000369266
17-2023 06:32:43	253.600653076	0.000167580
17-2023 06:38:58	253.600730743	0.000268428
17-2023 06:45:12	253.660293579	0.000035974
17-2023 06:51:26	253.614062500	0.000232030
17-2023 06:57:41	253.601784058	0.000169989
17-2023 07:03:55	253.672723083	0.000101621
17-2023 07:10:10	253.625275574	0.000368666
17-2023 07:16:24	253.587602386	0.000063099
17-2023 07:22:39	253.657644196	0.000472605
17-2023 07:28:53	253.640101929	0.000411168
17-2023 07:35:08	253.595979309	0.000034795
17-2023 07:41:22	253.678043976	0.000192629
17-2023 07:47:37	253.625433197	0.000411795
17-2023 07:53:51	253.584167328	0.000050536
17-2023 08:00:06	253.663202515	0.000370217
17-2023 08:06:20	253.631525421	0.000383805
17-2023 08:12:35	253.600888672	0.000266228
17-2023 08:18:49	253.667676086	0.000069831
17-2023 08:25:04	253.613726959	0.000173460
17-2023 08:31:18	253.599274139	0.000108567
17-2023 08:37:33	253.674921112	0.000062930
17-2023 08:43:47	253.624996033	0.000372935
17-2023 08:50:02	253.595861816	0.000057792
17-2023 08:56:16	253.651959076	0.000209889
17-2023 09:02:31	253.629326782	0.000228352
17-2023 09:08:45	253.601187592	0.000030458
17-2023 09:14:59	253.667448578	0.000168215
17-2023 09:21:14	253.620176544	0.000259346
17-2023 09:27:28	253.595087891	0.000106760
17-2023 09:33:43	253.671792145	0.000098416
17-2023 09:39:57	253.632409973	0.000362554
17-2023 09:46:12	253.585778961	0.000032464
17-2023 09:52:26	253.665667725	0.000398291
17-2023 09:58:41	253.636351471	0.000437301
17-2023 10:04:55	253.593046112	0.000018739
17-2023 10:11:10	253.661986237	0.000564846
17-2023 10:17:24	253.644769287	0.000396806
17-2023 10:23:39	253.593929138	0.000093292
17-2023 10:29:53	253.627258759	0.000740377
17-2023 10:36:08	253.666450195	0.000354447
17-2023 10:42:22	253.604570923	0.000199652
17-2023 10:48:36	253.600412445	0.000223360
17-2023 10:54:51	253.667530365	0.000025994
17-2023 11:01:05	253.616024628	0.000264165
17-2023 11:07:20	253.606323700	0.000093052
17-2023 11:13:34	253.669969482	0.000049033
17-2023 11:19:49	253.624125977	0.000325129
17-2023 11:26:03	253.587833557	0.000077028
17-2023 11:32:18	253.654047241	0.000433135
17-2023 11:38:32	253.640354767	0.000273062
17-2023 11:44:47	253.599676056	0.000046539
17-2023 11:51:01	253.665956116	0.000276349
17-2023 11:57:15	253.629600830	0.000367601
17-2023 12:03:30	253.593299561	0.000083187
17-2023 12:09:44	253.647650757	0.000642725
17-2023 12:15:59	253.655015564	0.000362055
17-2023 12:22:13	253.601383362	0.000160827
17-2023 12:28:28	253.610721283	0.000493045
17-2023 12:34:42	253.672785492	0.000166047
17-2023 12:40:57	253.609846802	0.000306451
17-2023 12:47:11	253.594684906	0.000302607
17-2023 12:53:25	253.664300537	0.000194104
17-2023 12:59:40	253.628333130	0.000320282
17-2023 13:05:54	253.584307404	0.000081695
17-2023 13:12:09	253.661577301	0.000625395
17-2023 13:18:23	253.660660095	0.000432127
17-2023 13:24:38	253.587204285	0.000244230
17-2023 13:30:52	253.591982880	0.000389134
17-2023 13:37:07	253.678445282	0.000143869
17-2023 13:43:21	253.619975128	0.000323764
17-2023 13:49:35	253.593431702	0.000185552
17-2023 13:55:50	253.691499481	0.000110772
17-2023 14:02:04	253.622989960	0.000373107
17-2023 14:08:19	253.592081604	0.000087740
17-2023 14:14:33	253.632413177	0.000289221
17-2023 14:20:48	253.650530548	0.000314386
17-2023 14:27:02	253.606430206	0.000147555
17-2023 14:33:17	253.617371674	0.000217392
17-2023 14:39:31	253.660835419	0.000062332
17-2023 14:45:46	253.618315887	0.000283373
17-2023 14:52:00	253.592120514	0.000025351
17-2023 14:58:15	253.668656769	0.000582625
17-2023 15:04:29	253.651638641	0.000413975
17-2023 15:10:44	253.592199860	0.000201807
17-2023 15:16:58	253.606553650	0.000744948
17-2023 15:23:13	253.676763306	0.000351438
17-2023 15:29:27	253.601617432	0.000308289
17-2023 15:35:41	253.595486755	0.000355114
17-2023 15:41:56	253.688836212	0.000149576
17-2023 15:48:10	253.620593262	0.000364413
17-2023 15:54:25	253.576737976	0.000024956
17-2023 16:00:39	253.667103424	0.000907975
17-2023 16:06:54	253.667445221	0.000487497
17-2023 16:13:08	253.592689819	0.000264325
17-2023 16:19:23	253.592664032	0.000525336
17-2023 16:25:37	253.679225006	0.000164089
17-2023 16:31:51	253.614382324	0.000342109
17-2023 16:38:06	253.589667206	0.000080266
17-2023 16:44:20	253.677657776	0.000216770
17-2023 16:50:35	253.635401154	0.000364630
17-2023 16:56:49	253.584881134	0.000102629
17-2023 17:03:04	253.631277466	0.000723403
17-2023 17:09:18	253.662774963	0.000359282
17-2023 17:15:33	253.595380859	0.000207703
17-2023 17:21:47	253.607960510	0.000605804
17-2023 17:28:02	253.679860687	0.000327473
17-2023 17:34:16	253.609533386	0.000220022
17-2023 17:40:31	253.597443848	0.000124414
17-2023 17:46:45	253.655183563	0.000066952
17-2023 17:52:59	253.619465942	0.000219665
17-2023 17:59:14	253.608054352	0.000087683
17-2023 18:05:28	253.631531525	0.000188014
17-2023 18:11:43	253.636665497	0.000147925
17-2023 18:17:57	253.612927246	0.000061975
17-2023 18:24:12	253.632810669	0.000240495
17-2023 18:30:26	253.626008148	0.000110859
17-2023 18:36:41	253.609743195	0.000038208
17-2023 18:42:55	253.652617798	0.000480399
17-2023 18:49:10	253.739273376	0.000473333
17-2023 18:55:24	253.835053711	0.000645941
17-2023 19:01:39	253.993640137	0.000866872
17-2023 19:07:53	254.116764984	0.000478713
17-2023 19:14:07	254.231468964	0.000521739
17-2023 19:20:22	254.364871368	0.000727324
17-2023 19:26:36	254.470715790	0.000716739
17-2023 19:32:51	254.596340637	0.000702959
17-2023 19:39:05	254.699733734	0.000457205
17-2023 19:45:20	254.824694824	0.000691982
17-2023 19:51:34	254.973272247	0.001085664
17-2023 19:57:49	255.119005127	0.000478481
17-2023 20:04:03	255.223693085	0.000425091
17-2023 20:10:18	255.346681671	0.000712104
17-2023 20:16:32	255.467895660	0.000962442
17-2023 20:22:47	255.594229431	0.000652868
17-2023 20:29:01	255.725178680	0.000571705
17-2023 20:35:16	255.846174316	0.000815317
17-2023 20:41:30	255.973680573	0.000748896
17-2023 20:47:45	256.106264343	0.000755759
17-2023 20:53:59	256.222239685	0.000866778
17-2023 21:00:13	256.359602051	0.000718349
17-2023 21:06:28	256.471250000	0.000763538
17-2023 21:12:42	256.601044922	0.000702165
17-2023 21:18:57	256.720022583	0.000381267
17-2023 21:25:11	256.837865906	0.000340329
17-2023 21:31:26	256.948344727	0.000555314
17-2023 21:37:40	257.065605469	0.000460827
17-2023 21:43:55	257.186397400	0.000659853
17-2023 21:50:09	257.314597168	0.000781210
17-2023 21:56:24	257.424551086	0.000470772
17-2023 22:02:38	257.533258057	0.000776590
17-2023 22:08:53	257.639846802	0.000358171
17-2023 22:15:07	257.753558044	0.000645562
17-2023 22:21:22	257.853038940	0.000707195
17-2023 22:27:36	257.958645020	0.000529929
17-2023 22:33:50	258.060413208	0.000425856
17-2023 22:40:05	258.166891785	0.000520091
17-2023 22:46:19	258.260201721	0.000371064
17-2023 22:52:34	258.350128479	0.000547591
17-2023 22:58:48	258.448729248	0.000394663
17-2023 23:05:03	258.534048462	0.000438275
17-2023 23:11:17	258.617830811	0.000596284
17-2023 23:17:32	258.713255310	0.000565603
17-2023 23:23:46	258.799952087	0.000331043
17-2023 23:30:01	258.876495667	0.000669684
17-2023 23:36:15	258.947425232	0.000450922
17-2023 23:42:30	259.016040649	0.000258312
17-2023 23:48:44	259.084223022	0.000334416
17-2023 23:54:59	259.150277100	0.000257683
18-2023 00:01:13	259.210103149	0.000224557
18-2023 00:07:28	259.265287170	0.000317613
18-2023 00:13:42	259.315086670	0.000473143
18-2023 00:19:56	259.376783142	0.000183361
18-2023 00:26:11	259.419327087	0.000199000
18-2023 00:32:25	259.455776062	0.000334007
18-2023 00:38:40	259.493369446	0.000134295
18-2023 00:44:54	259.519077759	0.000022011
18-2023 00:51:09	259.584107361	0.001637331
18-2023 00:57:23	259.834698181	0.000468586
18-2023 01:03:38	259.862373962	0.000146379
18-2023 01:09:52	259.829734802	0.000231825
18-2023 01:16:06	259.798674011	0.000318470
18-2023 01:22:21	259.772952271	0.000257945
18-2023 01:28:35	259.748160095	0.000175780
18-2023 01:34:50	259.719072571	0.000178739
18-2023 01:41:04	259.698714905	0.000241815
18-2023 01:47:19	259.670804749	0.000208334
18-2023 01:53:33	259.633526611	0.000249017
18-2023 01:59:48	259.596938171	0.000251404
18-2023 02:06:02	259.555541382	0.000269107
18-2023 02:12:17	259.515333252	0.000270331
18-2023 02:18:31	259.482577820	0.000083136
18-2023 02:24:45	259.470525513	0.000103634
18-2023 02:31:00	259.460033264	0.000054556
18-2023 02:37:14	259.455589600	0.000077443
18-2023 02:43:29	259.448437500	0.000238327
18-2023 02:49:43	259.448118286	0.000068673
18-2023 02:55:58	259.445975037	0.000173654
18-2023 03:02:12	259.445453186	0.000170695
18-2023 03:08:27	259.442996521	0.000230173
18-2023 03:14:41	259.442013550	0.000065913
18-2023 03:20:56	259.440283203	0.000198159
18-2023 03:27:10	259.441153870	0.000169091
18-2023 03:33:24	259.440437927	0.000107243
18-2023 03:39:39	259.439078674	0.000213429
18-2023 03:45:53	259.440541687	0.000143749
18-2023 03:52:08	259.440319824	0.000103731
18-2023 03:58:22	259.436283569	0.000224855
18-2023 04:04:37	259.431008606	0.000123708
18-2023 04:10:51	259.433886414	0.000103158
18-2023 04:17:06	259.434450989	0.000191909
18-2023 04:23:20	259.429453735	0.000121053
18-2023 04:29:34	259.430213623	0.000107591
18-2023 04:35:49	259.430441284	0.000109557
18-2023 04:42:03	259.426360168	0.000101622
18-2023 04:48:18	259.431437073	0.000127670
18-2023 04:54:32	259.427138367	0.000183391
18-2023 05:00:47	259.428498840	0.000194822
